"","date","new_cases_clarke","cases_cum_clarke","X7_day_ave_clarke","wrf","collection_num","target","mean_copy_num_uL_rxn","mean_copy_num_L","sd_L","mean_total_copies","sd_total_copies"
"295",2020-10-17,12,5683,22,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020-10-18,13,5696,22,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020-10-19,3,5699,21,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020-10-20,12,5711,20,"CC",23,"N1",2e-04,3571.42857142857,0,20954948214.2857,0
"299",2020-10-20,12,5711,20,"CC",23,"N2",2e-04,3571.42857142857,0,20954948214.2857,0
"300",2020-10-20,12,5711,20,"MI",23,"N1",0.044612960411296,796660.007344571,801887.832199863,10373955568903.6,10442031312973.6
"301",2020-10-20,12,5711,20,"MI",23,"N2",0.00714900256027289,127660.760004873,214929.02671998,1662374212303.36,2798765035404.11
"302",2020-10-20,12,5711,20,"NO",23,"N1",0.0408566619444662,729583.249008325,1257489.35989228,14416448413001.3,24847788804671.7
"303",2020-10-20,12,5711,20,"NO",23,"N2",0.023874421641664,426328.957886858,75677.9365166221,8424192080476.84,1495383932234.2
"304",2020-10-21,20,5731,19,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020-10-22,22,5753,17,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020-10-23,22,5775,15,NA,NA,NA,NA,NA,NA,NA,NA
"307",2020-10-24,18,5793,16,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-10-25,18,5811,16,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020-10-26,9,5820,17,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020-10-27,21,5841,19,"CC",24,"N1",0.039037331285015,697095.201518125,1201218.41100054,4301229569249.32,7411779821852.46
"311",2020-10-27,21,5841,19,"CC",24,"N2",0.0289470592620909,516911.772537338,628849.761389621,3189458478395.32,3880140305676.87
"312",2020-10-27,21,5841,19,"MI",24,"N1",0.0404650639879282,722590.428355861,698927.53563941,9682965658245.07,9365874580704.12
"313",2020-10-27,21,5841,19,"MI",24,"N2",0.0481616746203688,860029.903935158,345743.558603255,11524702927239.4,4633085179570.12
"314",2020-10-27,21,5841,19,"NO",24,"N1",0.077085938330857,1376534.61305102,2378041.99244021,27304318941448.7,47169767038280.2
"315",2020-10-27,21,5841,19,"NO",24,"N2",0.0269143067057829,480612.619746124,425168.443907813,9533214880625.04,8433449247286.11
"316",2020-10-28,17,5858,18,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-10-29,34,5892,20,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-10-30,22,5914,20,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-10-31,27,5941,21,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-11-01,23,5964,22,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-11-02,12,5976,22,"CC",25,"N1",0.0386357617403059,689924.316791177,622540.555214793,4048051932437.96,3652685426829.22
"322",2020-11-02,12,5976,22,"CC",25,"N2",2e-04,3571.42857142857,0,20954948214.2857,0
"323",2020-11-02,12,5976,22,"MI",25,"N1",0.128129708696294,2288030.51243381,3334998.21137914,29447854179045.1,42922740969744.8
"324",2020-11-02,12,5976,22,"MI",25,"N2",0.00473588423669912,84569.3613696271,140292.534914529,1088441001155.48,1805620199608.75
"325",2020-11-02,12,5976,22,"NO",25,"N1",2e-04,3571.42857142857,0,63135231071.4286,0
"326",2020-11-02,12,5976,22,"NO",25,"N2",2e-04,3571.42857142857,0,63135231071.4286,0
"327",2020-11-03,19,5995,22,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-11-04,16,6011,22,"CC",26,"N1",2e-04,3571.42857142857,0,21225334642.8571,0
"329",2020-11-04,16,6011,22,"CC",26,"N2",2e-04,3571.42857142857,0,21225334642.8571,0
"330",2020-11-04,16,6011,22,"MI",26,"N1",0.06527391615273,1165605.64558446,1008832.1819538,15045926859964.9,13022256095924
"331",2020-11-04,16,6011,22,"MI",26,"N2",2e-04,3571.42857142857,0,46100886071.4286,0
"332",2020-11-04,16,6011,22,"NO",26,"N1",0.0312440307549337,557929.120623816,960175.688201356,10369873219977.9,17846173980702.8
"333",2020-11-04,16,6011,22,"NO",26,"N2",2e-04,3571.42857142857,0,66379868214.2857,0
"334",2020-11-05,36,6047,22,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-11-06,37,6084,24,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-11-07,21,6105,23,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-11-08,23,6128,23,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-11-09,12,6140,23,"CC",27,"N1",0.0168962155702993,301718.135183916,516405.24396216,1827402953770.47,3127688919274.88
"339",2020-11-09,12,6140,23,"CC",27,"N2",2e-04,3571.42857142857,0,21630914285.7143,0
"340",2020-11-09,12,6140,23,"MI",27,"N1",2e-04,3571.42857142857,0,47317625000,0
"341",2020-11-09,12,6140,23,"MI",27,"N2",2e-04,3571.42857142857,0,47317625000,0
"342",2020-11-09,12,6140,23,"NO",27,"N1",0.0238267088428194,425476.943621775,730761.788060716,7650372216487.69,13139606655678.8
"343",2020-11-09,12,6140,23,"NO",27,"N2",0.0152952926641572,273130.226145664,28770.0210699977,4911071974431.78,517305045928.255
"344",2020-11-10,27,6167,25,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-11-11,31,6198,27,"CC",28,"N1",0.0146439974686878,261499.954797996,446745.312145777,1564017579349.17,2671960391838.6
"346",2020-11-11,31,6198,27,"CC",28,"N2",0.00923432466297599,164898.654696,279426.952291911,986250246027,1671238015571.01
"347",2020-11-11,31,6198,27,"MI",28,"N1",0.0359182377514756,641397.102704922,552407.069950811,9226213824890.9,7946131537317.5
"348",2020-11-11,31,6198,27,"MI",28,"N2",0.00948638818630186,169399.789041105,287223.145669325,2436741090649.53,4131577997822.86
"349",2020-11-11,31,6198,27,"NO",28,"N1",2e-04,3571.42857142857,0,75167427142.8571,0
"350",2020-11-11,31,6198,27,"NO",28,"N2",0.00980204457113926,175036.510198915,148554.369500857,3683972355760.74,3126605928938.45
"351",2020-11-12,39,6237,27,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-11-13,36,6273,27,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-11-14,35,6308,29,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-11-15,15,6323,28,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-11-16,13,6336,28,"CC",29,"N1",0.0140263624165066,250470.757437618,427642.181950897,1535977906057.33,2622457607005.56
"356",2020-11-16,13,6336,28,"CC",29,"N2",2e-04,3571.42857142857,0,21901300714.2857,0
"357",2020-11-16,13,6336,28,"MI",29,"N1",0.0269461828110641,481181.835911858,827245.491737292,6302288045837.71,10834863214795.3
"358",2020-11-16,13,6336,28,"MI",29,"N2",2e-04,3571.42857142857,0,46776852142.8571,0
"359",2020-11-16,13,6336,28,"NO",29,"N1",0.0148715562965398,265563.505295354,453783.588066322,4845385728156.01,8279588412732.29
"360",2020-11-16,13,6336,28,"NO",29,"N2",2e-04,3571.42857142857,0,65163129285.7143,0
"361",2020-11-17,32,6368,29,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-11-18,22,6390,27,"CC",30,"N1",2e-04,3571.42857142857,0,21901300714.2857,0
"363",2020-11-18,22,6390,27,"CC",30,"N2",0.0119294076879872,213025.137285486,197676.145461876,1306347725589.6,1212222117624.4
"364",2020-11-18,22,6390,27,"MI",30,"N1",2e-04,3571.42857142857,0,45424920000,0
"365",2020-11-18,22,6390,27,"MI",30,"N2",0.00836083215280846,149300.574157294,252410.284298321,1898950658373.76,3210400751999.97
"366",2020-11-18,22,6390,27,"NO",30,"N1",0.0300509329217639,536623.802174355,923273.794175455,10441093289922.6,17964145045497.9
"367",2020-11-18,22,6390,27,"NO",30,"N2",2e-04,3571.42857142857,0,69489312142.8571,0
"368",2020-11-19,29,6419,26,NA,NA,NA,NA,NA,NA,NA,NA
"369",2020-11-20,18,6437,23,NA,NA,NA,NA,NA,NA,NA,NA
"370",2020-11-21,41,6478,24,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-11-22,16,6494,24,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-11-23,28,6522,27,"CC",31,"N1",0.0141672724051832,252987.007235414,432000.454445214,1599291443588.54,2730949063236.64
"373",2020-11-23,28,6522,27,"CC",31,"N2",0.00785042340615482,140186.132252765,236623.607837041,886205518107.867,1495848010141.83
"374",2020-11-23,28,6522,27,"MI",31,"N1",0.148329741960826,2648745.3921576,3064875.37824756,33789599183905,39098099381777.9
"375",2020-11-23,28,6522,27,"MI",31,"N2",0.0087304063885576,155900.114081386,263841.022753427,1988791517347.04,3365775522821.34
"376",2020-11-23,28,6522,27,"NO",31,"N1",0.0336825910118109,601474.839496623,1035599.08574117,10268498213526.9,17679953779551.2
"377",2020-11-23,28,6522,27,"NO",31,"N2",0.00447062566410532,79832.6011447379,132088.22554175,1362918061413.85,2255036485214.46
"378",2020-11-24,26,6548,26,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-11-25,43,6591,29,"CC",32,"N1",2e-04,3571.42857142857,0,20819755000,0
"380",2020-11-25,43,6591,29,"CC",32,"N2",0.0203565971892692,363510.664094092,509030.948506355,2119096830571.36,2967411897889.58
"381",2020-11-25,43,6591,29,"MI",32,"N1",0.0809534474866618,1445597.27654753,438912.015975813,18167632243564.4,5516053622191.41
"382",2020-11-25,43,6591,29,"MI",32,"N2",0.0185459989686313,331178.553011272,114085.494019535,4162106733096.61,1433776428122.74
"383",2020-11-25,43,6591,29,"NO",32,"N1",0.03877969019145,692494.467704465,599240.509556016,11324342086530.4,9799362794642.86
"384",2020-11-25,43,6591,29,"NO",32,"N2",2e-04,3571.42857142857,0,58403468571.4286,0
"385",2020-11-26,43,6634,31,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-11-27,23,6657,31,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-11-28,25,6682,29,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-11-29,17,6699,29,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-11-30,32,6731,30,"CC",33,"N1",0.0317852633604668,567593.988579764,976915.730549503,6725042755769.44,11574823181563.5
"390",2020-11-30,32,6731,30,"CC",33,"N2",2e-04,3571.42857142857,0,42315476071.4286,0
"391",2020-11-30,32,6731,30,"MI",33,"N1",0.0592376615131482,1057815.38416336,67229.8462991001,34116337232276.8,2168276376721.73
"392",2020-11-30,32,6731,30,"MI",33,"N2",0.0136049945660347,242946.331536334,414609.493992086,7835430548775.34,13371858198040
"393",2020-11-30,32,6731,30,"NO",33,"N1",0.0331315417844574,591634.674722454,522941.237402144,19529135978438.6,17261649748217.2
"394",2020-11-30,32,6731,30,"NO",33,"N2",0.00979273271121242,174870.226985936,296698.222129426,5772252011751.74,9793644916509.89
"395",2020-12-01,35,6766,31,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-12-02,88,6854,38,"CC",34,"N1",0.0432703143456302,772684.184743396,668728.617256116,6025348465925.17,5214708709797.8
"397",2020-12-02,88,6854,38,"CC",34,"N2",2e-04,3571.42857142857,0,27849802142.8571,0
"398",2020-12-02,88,6854,38,"MI",34,"N1",0.0316412641069522,565022.573338433,491739.630225743,8320095766436.63,7240986482109.51
"399",2020-12-02,88,6854,38,"MI",34,"N2",0.0219131190880301,391305.698000537,671575.454486816,5762072233823.35,9889113036147.17
"400",2020-12-02,88,6854,38,"NO",34,"N1",0.0178470431665739,318697.199403106,545813.845854771,6502493658543.63,11136436335378
"401",2020-12-02,88,6854,38,"NO",34,"N2",0.00970840511486382,173364.37705114,294090.013533784,3537215778813.7,6000424389125.67
"402",2020-12-03,57,6911,40,NA,NA,NA,NA,NA,NA,NA,NA
"403",2020-12-04,73,6984,47,NA,NA,NA,NA,NA,NA,NA,NA
"404",2020-12-05,70,7054,53,NA,NA,NA,NA,NA,NA,NA,NA
"405",2020-12-06,17,7071,53,NA,NA,NA,NA,NA,NA,NA,NA
"406",2020-12-07,44,7115,55,"CC",35,"N1",0.0341380872550714,609608.700983417,1049687.34709803,4038333027381.87,6953619716012.09
"407",2020-12-07,44,7115,55,"CC",35,"N2",0.00882318676874667,157556.906584762,266710.671546874,1043730607071.29,1766816175565.44
"408",2020-12-07,44,7115,55,"MI",35,"N1",0.0973353882787105,1738131.9335484,1524861.83391437,24673282509650.5,21645852130191.7
"409",2020-12-07,44,7115,55,"MI",35,"N2",0.0454903269610341,812327.267161323,864656.458224244,11531219101444.3,12274047013224.9
"410",2020-12-07,44,7115,55,"NO",35,"N1",0.189059993568089,3376071.31371588,1173282.15475797,63387877993800,22029115847154.2
"411",2020-12-07,44,7115,55,"NO",35,"N2",0.0207822725165202,371112.009223574,187676.509245838,6967863109741.65,3523745372926.86
"412",2020-12-08,37,7152,55,NA,NA,NA,NA,NA,NA,NA,NA
"413",2020-12-09,71,7223,53,"CC",36,"N1",0.0289862397289049,517611.423730445,890343.388737876,3350525195750.92,5763238251847.43
"414",2020-12-09,71,7223,53,"CC",36,"N2",0.010898810746567,194621.62047441,330908.639171748,1259795694495.66,2141988530790.19
"415",2020-12-09,71,7223,53,"MI",36,"N1",0.15133363501543,2702386.33956125,1691419.16525712,35803740957734.9,22409502578245.9
"416",2020-12-09,71,7223,53,"MI",36,"N2",0.0748776969713862,1337101.7316319,658641.948362224,17715173930778.4,8726304362124.46
"417",2020-12-09,71,7223,53,"NO",36,"N1",2e-04,3571.42857142857,0,69624505357.1429,0
"418",2020-12-09,71,7223,53,"NO",36,"N2",0.0106881404944474,190859.651686561,324392.718094705,3720782475567.75,6323991110864.83
"419",2020-12-10,66,7289,54,NA,NA,NA,NA,NA,NA,NA,NA
"420",2020-12-11,82,7371,55,NA,NA,NA,NA,NA,NA,NA,NA
"421",2020-12-12,53,7424,53,NA,NA,NA,NA,NA,NA,NA,NA
"422",2020-12-13,58,7482,59,NA,NA,NA,NA,NA,NA,NA,NA
"423",2020-12-14,28,7510,56,"CC",37,"N1",0.0568618608520491,1015390.37235802,1752521.81869905,6534237078027.21,11277823150126.7
"424",2020-12-14,28,7510,56,"CC",37,"N2",0.0194440500822958,347215.180040997,308582.658061174,2234398084954.28,1985790195407.29
"425",2020-12-14,28,7510,56,"MI",37,"N1",0.12302651372322,2196902.03077179,1904037.12938188,30187714946182.9,26163447119458.5
"426",2020-12-14,28,7510,56,"MI",37,"N2",0.0154695755281481,276242.420145502,400089.650442411,3795857675304.04,5497647210162.78
"427",2020-12-14,28,7510,56,"NO",37,"N1",0.106839733254945,1907852.37955259,72934.6043061825,34665616685194.3,1325219426336
"428",2020-12-14,28,7510,56,"NO",37,"N2",0.0145512339317716,259843.46306735,259736.178695802,4721347408942.94,4719398055345
"429",2020-12-15,61,7571,60,NA,NA,NA,NA,NA,NA,NA,NA
"430",2020-12-16,57,7628,58,"CC",38,"N1",0.134147196386534,2395485.64975954,4142916.95844435,15506101020210.2,26817313175066.9
"431",2020-12-16,57,7628,58,"CC",38,"N2",0.136626363058263,2439756.48318327,985429.198396145,15792668387201.6,6378733556650.29
"432",2020-12-16,57,7628,58,"MI",38,"N1",0.0398907417415018,712334.673955388,687973.241992109,9302851853574.26,8984699725394.25
"433",2020-12-16,57,7628,58,"MI",38,"N2",0.126259726522694,2254637.97361953,1327484.84396396,29444815504430.9,17336506691004.2
"434",2020-12-16,57,7628,58,"NO",38,"N1",0.0805315745746327,1438063.83168987,2484613.72527272,26946122985129.9,46556144126833.7
"435",2020-12-16,57,7628,58,"NO",38,"N2",0.105488383711994,1883721.13771417,1913833.31496368,35296751317977.3,35860986655543.5
"436",2020-12-17,66,7694,58,NA,NA,NA,NA,NA,NA,NA,NA
"437",2020-12-18,78,7772,57,NA,NA,NA,NA,NA,NA,NA,NA
"438",2020-12-19,51,7823,57,NA,NA,NA,NA,NA,NA,NA,NA
"439",2020-12-20,52,7875,56,NA,NA,NA,NA,NA,NA,NA,NA
"440",2020-12-21,56,7931,60,"CC",39,"N1",0.803216073943841,14343144.1775686,2753057.82720573,90129171126008.5,17299611365273.5
"441",2020-12-21,56,7931,60,"CC",39,"N2",0.0763148358793684,1362764.92641729,559512.85792332,8563315806981.41,3515856042069.12
"442",2020-12-21,56,7931,60,"MI",39,"N1",0.223938059081899,3998893.91217677,4039646.95167299,51467340213916.5,51991847888930.4
"443",2020-12-21,56,7931,60,"MI",39,"N2",0.0139274090860934,248703.733680239,252364.038544556,3200915041735.75,3248024607499.62
"444",2020-12-21,56,7931,60,"NO",39,"N1",0.266466232805267,4758325.58580833,4545026.31312834,71868730890541.2,68647104343356.9
"445",2020-12-21,56,7931,60,"NO",39,"N2",0.0087414035594947,156096.492133834,264181.159517758,2357647996930.46,3990135672169.97
"446",2020-12-22,43,7974,58,NA,NA,NA,NA,NA,NA,NA,NA
"447",2020-12-23,74,8048,60,NA,NA,NA,NA,NA,NA,NA,NA
"448",2020-12-24,68,8116,60,NA,NA,NA,NA,NA,NA,NA,NA
"449",2020-12-25,47,8163,56,NA,NA,NA,NA,NA,NA,NA,NA
"450",2020-12-26,34,8197,53,NA,NA,NA,NA,NA,NA,NA,NA
"451",2020-12-27,35,8232,51,NA,NA,NA,NA,NA,NA,NA,NA
"452",2020-12-28,22,8254,46,"CC",41,"N1",0.286262557217004,5111831.37887507,1436878.17996428,35217687268231.6,9899294916817.83
"453",2020-12-28,22,8254,46,"CC",41,"N2",0.0399350933264321,713126.66654343,618818.557233752,4913047802936.3,4263317157623.56
"454",2020-12-28,22,8254,46,"MI",41,"N1",0.37459959593309,6689278.49880517,2921408.59915539,90904765582561.9,39700838277930.4
"455",2020-12-28,22,8254,46,"MI",41,"N2",0.0775593039158154,1384987.56992527,206723.779283726,18821457411484.3,2809297998204.89
"456",2020-12-28,22,8254,46,"NO",41,"N1",0.0258899265821604,462320.117538578,794576.037196715,7402801159637.13,12722977405561.2
"457",2020-12-28,22,8254,46,"NO",41,"N2",0.0358824077348164,640757.280978864,603070.062919016,10259987750328.6,9656529300278.17
"458",2020-12-29,104,8358,55,NA,NA,NA,NA,NA,NA,NA,NA
"459",2020-12-30,61,8419,53,NA,NA,NA,NA,NA,NA,NA,NA
"460",2020-12-31,97,8516,57,NA,NA,NA,NA,NA,NA,NA,NA
"461",2021-01-01,88,8604,63,NA,NA,NA,NA,NA,NA,NA,NA
"462",2021-01-02,110,8714,74,NA,NA,NA,NA,NA,NA,NA,NA
"463",2021-01-03,89,8803,82,NA,NA,NA,NA,NA,NA,NA,NA
"464",2021-01-04,44,8847,85,"CC",42,"N1",0.0435040158149645,776857.425267223,773279.167871141,6234334596303.29,6205618833084.32
"465",2021-01-04,44,8847,85,"CC",42,"N2",0.0203483029544941,363362.552758824,312504.646265114,2916009630578.21,2507871411599.06
"466",2021-01-04,44,8847,85,"MI",42,"N1",0.0598675468791721,1069063.33712807,1114580.22587061,17441893532561.3,18184506902423.5
"467",2021-01-04,44,8847,85,"MI",42,"N2",0.0304237389213331,543281.052166663,475007.300063001,8863693984310.32,7749799723882.7
"468",2021-01-04,44,8847,85,"NO",42,"N1",0.0597278984452386,1066569.61509355,1841166.86740989,19742902071822.5,34081204495938.5
"469",2021-01-04,44,8847,85,"NO",42,"N2",0.0698537890286084,1247389.08979658,1093973.20433229,23089988967249.6,20250160455242.1
"470",2021-01-05,89,8936,83,NA,NA,NA,NA,NA,NA,NA,NA
"471",2021-01-06,123,9059,91,NA,NA,NA,NA,NA,NA,NA,NA
"472",2021-01-07,88,9147,90,NA,NA,NA,NA,NA,NA,NA,NA
"473",2021-01-08,137,9284,97,NA,NA,NA,NA,NA,NA,NA,NA
"474",2021-01-09,157,9441,104,NA,NA,NA,NA,NA,NA,NA,NA
"475",2021-01-10,97,9538,105,NA,NA,NA,NA,NA,NA,NA,NA
"476",2021-01-11,65,9603,108,"CC",43,"N1",0.458540898048404,8188230.32229292,2749587.88385842,58892036994190.6,19775803195729.4
"477",2021-01-11,65,9603,108,"CC",43,"N2",0.0263881598403824,471217.140006828,205314.21045652,3389125140511.17,1476677084268.01
"478",2021-01-11,65,9603,108,"MI",43,"N1",0.78169815343967,13958895.597137,3658238.42075503,193923324745255,50821911542138.8
"479",2021-01-11,65,9603,108,"MI",43,"N2",0.068516504329737,1223509.00588816,576691.699434248,16997543439343.3,8011663310256.3
"480",2021-01-11,65,9603,108,"NO",43,"N1",0.653584465097024,11671151.1624469,11872488.768048,212064443144822,215722740995791
"481",2021-01-11,65,9603,108,"NO",43,"N2",0.0578495587062404,1033027.83404001,1247291.50659711,18770082687616.2,22663246761541.3
"482",2021-01-12,87,9690,108,NA,NA,NA,NA,NA,NA,NA,NA
"483",2021-01-13,123,9813,108,"CC",44,"N1",0.0223687076912414,399441.208772168,685666.572488805,2797290180281.77,4801728835304.97
"484",2021-01-13,123,9813,108,"CC",44,"N2",0.0125841353469806,224716.702624653,192064.798539196,1573692978572.42,1345031416720.78
"485",2021-01-13,123,9813,108,"MI",44,"N1",0.204824858599231,3657586.76070055,2329626.72366569,49151402524373.3,31306002650911.2
"486",2021-01-13,123,9813,108,"MI",44,"N2",0.0836422912484883,1493612.34372301,1033064.53625372,20071469612286.4,13882533532939.7
"487",2021-01-13,123,9813,108,"NO",44,"N1",0.121591761706266,2171281.45904047,2537100.93901351,45780891351615.7,53494097669119.8
"488",2021-01-13,123,9813,108,"NO",44,"N2",0.0724518112398326,1293782.34356844,1243222.03806127,27279056179902.5,26213005602493.1
"489",2021-01-14,94,9907,109,NA,NA,NA,NA,NA,NA,NA,NA
"490",2021-01-15,104,10011,104,NA,NA,NA,NA,NA,NA,NA,NA
"491",2021-01-16,91,10102,94,NA,NA,NA,NA,NA,NA,NA,NA
"492",2021-01-17,50,10152,88,NA,NA,NA,NA,NA,NA,NA,NA
"493",2021-01-18,46,10198,85,NA,NA,NA,NA,NA,NA,NA,NA
"494",2021-01-19,63,10261,82,"CC",45,"N1",0.0831994075231182,1485703.70576997,1283969.17116432,9673275983556.95,8359801553173.46
"495",2021-01-19,63,10261,82,"CC",45,"N2",0.0189351334825454,338127.383616882,505332.443522951,2201515340253.56,3290171634262.29
"496",2021-01-19,63,10261,82,"MI",45,"N1",0.233658035742059,4172464.92396534,659893.933194989,56860165612179.5,8992688737160.32
"497",2021-01-19,63,10261,82,"MI",45,"N2",0.0091122587262553,162718.905825987,275651.516501308,2217447983889.9,3756434425485.18
"498",2021-01-19,63,10261,82,"NO",45,"N1",0.995564141893528,17777931.1052416,27153270.3212967,362729526617649,554017946827406
"499",2021-01-19,63,10261,82,"NO",45,"N2",0.171125562726148,3055813.62010979,4896158.25521409,62348865078421.8,99898079008489.1
"500",2021-01-20,71,10332,74,"CC",46,"N1",0.392815726000969,7014566.53573159,3901408.10539898,47529888454942.5,26435488368702.5
"501",2021-01-20,71,10332,74,"CC",46,"N2",0.131000778668963,2339299.61908863,1435650.73872777,15850822626258.8,9727802726568.63
"502",2021-01-20,71,10332,74,"MI",46,"N1",0.101927379778486,1820131.78175867,2294879.83995181,23770310415555.5,29970360777584.3
"503",2021-01-20,71,10332,74,"MI",46,"N2",0.0499683142479179,892291.325855677,285388.616078156,11653025351935.3,3727079578100.02
"504",2021-01-20,71,10332,74,"NO",46,"N1",0.19683602517917,3514929.0210566,3218233.6379246,72248579738196.4,66150072508675.4
"505",2021-01-20,71,10332,74,"NO",46,"N2",0.055761043043661,995732.911493946,1027751.61514872,20467067250305.8,21125204541345.6
"506",2021-01-21,72,10404,71,NA,NA,NA,NA,NA,NA,NA,NA
"507",2021-01-22,78,10482,67,NA,NA,NA,NA,NA,NA,NA,NA
"508",2021-01-23,155,10637,76,NA,NA,NA,NA,NA,NA,NA,NA
"509",2021-01-24,40,10677,75,NA,NA,NA,NA,NA,NA,NA,NA
"510",2021-01-25,30,10707,73,"CC",47,"N1",0.0519272295437164,927271.956137793,975502.08824464,6037379801031.73,6351401618962.88
"511",2021-01-25,30,10707,73,"CC",47,"N2",0.0164119114533028,293069.847380407,324836.073237939,1908149993272.29,2114976878392.48
"512",2021-01-25,30,10707,73,"MI",47,"N1",0.216637824500559,3868532.58036713,2397840.35939404,50375297787763.5,31224222529497
"513",2021-01-25,30,10707,73,"MI",47,"N2",0.0342914740720622,612347.751286825,165244.048484417,7973876316123.39,2151776669092.48
"514",2021-01-25,30,10707,73,"NO",47,"N1",0.0665630202117156,1188625.36092349,2052573.62054307,22632154667291.8,39082258525967.8
"515",2021-01-25,30,10707,73,"NO",47,"N2",0.0550716794008834,983422.846444347,1127160.96839545,18724973146109.2,21461834998910.4
"516",2021-01-26,109,10816,79,NA,NA,NA,NA,NA,NA,NA,NA
"517",2021-01-27,59,10875,78,"CC",48,"N1",0.116560838372045,2081443.54235794,646885.618509476,18200760731254.3,5656560037964.12
"518",2021-01-27,59,10875,78,"CC",48,"N2",0.0127014856534895,226812.243812313,386664.434320308,1983313645812.5,3381108691700.21
"519",2021-01-27,59,10875,78,"MI",48,"N1",0.0839674816972079,1499419.31602157,1319762.46587262,28890416883881.6,25428835962928.9
"520",2021-01-27,59,10875,78,"MI",48,"N2",0.0433028385451136,773264.974019886,119713.469498341,14899066073400.5,2306607633680.22
"521",2021-01-27,59,10875,78,"NO",48,"N1",0.0998387557774798,1782834.92459785,1709110.86503803,44676798825723.4,42829317080708.2
"522",2021-01-27,59,10875,78,"NO",48,"N2",0.0254531695568334,454520.884943454,390651.998040685,11390027118348.6,9789510226959.12
"523",2021-01-28,113,10988,83,NA,NA,NA,NA,NA,NA,NA,NA
"524",2021-01-29,79,11067,84,NA,NA,NA,NA,NA,NA,NA,NA
"525",2021-01-30,67,11134,71,NA,NA,NA,NA,NA,NA,NA,NA
"526",2021-01-31,40,11174,71,NA,NA,NA,NA,NA,NA,NA,NA
"527",2021-02-01,25,11199,70,"CC",49,"N1",0.0551699014491348,985176.811591693,853224.075407346,7831526124171.35,6782586189304.21
"528",2021-02-01,25,11199,70,"CC",49,"N2",0.0223421382644366,398966.754722082,369781.06912656,3171530760284.29,2939523209452.98
"529",2021-02-01,25,11199,70,"MI",49,"N1",0.0297348475416632,530979.420386843,913497.438142169,8321295703987.96,14315964076495.5
"530",2021-02-01,25,11199,70,"MI",49,"N2",2e-04,3571.42857142857,0,55969990714.2857,0
"531",2021-02-01,25,11199,70,"NO",49,"N1",0.090438855166585,1614979.55654616,1584993.59464282,34357081868877.2,33719160389404.4
"532",2021-02-01,25,11199,70,"NO",49,"N2",2e-04,3571.42857142857,0,75978586428.5714,0
"533",2021-02-02,34,11233,60,NA,NA,NA,NA,NA,NA,NA,NA
"534",2021-02-03,58,11291,59,"CC",50,"N1",0.0992743025825083,1772755.40325908,913215.514771296,17044939318869.4,8780513660096.84
"535",2021-02-03,58,11291,59,"CC",50,"N2",0.0580802234884676,1037146.84800835,709272.588016083,9972106166795,6819614370400.98
"536",2021-02-03,58,11291,59,"MI",50,"N1",0.043153013229713,770589.52195916,779517.965767829,10938739808697.8,11065481635489.5
"537",2021-02-03,58,11291,59,"MI",50,"N2",2e-04,3571.42857142857,0,50697455357.1429,0
"538",2021-02-03,58,11291,59,"NO",50,"N1",0.0805144548364205,1437758.12207894,2484084.22069422,31185547764710.3,53880778641686.9
"539",2021-02-03,58,11291,59,"NO",50,"N2",0.0104611114647676,186805.56187085,317370.828555446,4051887228439.59,6883899997539.46
"540",2021-02-04,48,11339,50,NA,NA,NA,NA,NA,NA,NA,NA
"541",2021-02-05,51,11390,46,NA,NA,NA,NA,NA,NA,NA,NA
"542",2021-02-06,46,11436,43,NA,NA,NA,NA,NA,NA,NA,NA
"543",2021-02-07,32,11468,42,NA,NA,NA,NA,NA,NA,NA,NA
